task_id,problem_id,title,language,ai_model,sample_id,variant,label,code
2_1107_D._Compression,2_1107_D._Compression,1107_D. Compression,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1107_D._Compression_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int maxn = 5205;
int n;
int sum[maxn][maxn];
char a;
char cs[] = ""0123456789ABCDEF"";
map<char, int> cidic;
void init() {
  for (int i = 0; i < 16; i++) {
    cidic[cs[i]] = i;
  }
}
void update(int i, int j) {
  sum[i][j] += (i > 0 ? sum[i - 1][j] : 0) + (j > 0 ? sum[i][j - 1] : 0) -
               (i > 0 && j > 0 ? sum[i - 1][j - 1] : 0);
}
bool check(int k) {
  for (int i = 0; i < n; i += k) {
    for (int j = 0; j < n; j += k) {
      int c_sum = sum[i + k - 1][j + k - 1] -
                  (j > 0 ? sum[i + k - 1][j - 1] : 0) -
                  (i > 0 ? sum[i - 1][j + k - 1] : 0) +
                  (i > 0 && j > 0 ? sum[i - 1][j - 1] : 0);
      if (c_sum != 0 && c_sum != k * k) return false;
    }
  }
  return true;
}
int main() {
  ios_base::sync_with_stdio(false);
  cin.tie(0);
  cin >> n;
  init();
  for (int i = 0; i < n; i++) {
    for (int j = 0; j < n / 4; j++) {
      cin >> a;
      int ms = cidic[a];
      sum[i][j * 4] = (ms >> 3) & 1;
      update(i, j * 4);
      sum[i][j * 4 + 1] = (ms >> 2) & 1;
      update(i, j * 4 + 1);
      sum[i][j * 4 + 2] = (ms >> 1) & 1;
      update(i, j * 4 + 2);
      sum[i][j * 4 + 3] = ms & 1;
      update(i, j * 4 + 3);
    }
  }
  int k = 1;
  while (k != n && !check(n / k)) {
    k++;
    while (n % k != 0) {
      k++;
    }
  }
  cout << n / k << endl;
  return 0;
}"
2_1107_D._Compression,2_1107_D._Compression,1107_D. Compression,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1107_D._Compression_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
#define ll long long
#define pb push_back
#define mp make_pair
#define fi first
#define se second
#define all(x) x.begin(), x.end()
#define sz(x) x.size()
#define mod 1e9 + 7
#define rep(i, a, b) for(int i = a; i <= b; i++)
#define repd(i, a, b) for(int i = a; i >= b; i--)
#define clr(x) memset(x, 0, sizeof(x))
#define clr2(x) memset(x, -1, sizeof(x))
#define gcd(a, b) __gcd(a, b)
#define lcm(a, b) (a / gcd(a, b)) * b
#define PI 3.1415926535897932384626433832795
#define endl ""\n""
#define fastio ios_base::sync_with_stdio(false); cin.tie(NULL); cout.tie(NULL);
int main(){
    int n;
    cin>>n;
    string s;
    for(int i=0;i<n;i++){
        cin>>s;
        vector<ll> v(n);
        for(int j=0;j<n;j++){
            v[j]=s[j]-'0';
        }
        ll x=1;
        while(v.size()){
            ll t=v.back();
            v.pop_back();
            if(t%x==0){
                x*=x;
            }else{
                break;
            }
        }
        cout<<x<<endl;
    }
    return 0;
}"
2_1136_D._Nastya_Is_Buying_Lunch,2_1136_D._Nastya_Is_Buying_Lunch,1136_D. Nastya Is Buying Lunch,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1136_D._Nastya_Is_Buying_Lunch_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const double PI = acos(-1.0);
const double eps = 1e-6;
const int inf = 1e9;
const long long llf = 1e18;
const int mod = 1e9 + 7;
const int maxn = 5e5 + 10;
int n, m;
int p[maxn];
vector<int> f[maxn];
vector<int> q;
int main() {
  cin >> n >> m;
  for (int i = 1; i <= n; i++) {
    cin >> p[i];
  }
  for (int i = 1, u, v; i <= m; i++) {
    cin >> u >> v;
    f[u].push_back(v);
  }
  for (int i = 1; i <= n; i++) {
    sort(f[i].begin(), f[i].end());
  }
  q.push_back(p[n]);
  int ans = 0;
  for (int i = n - 1; i >= 1; i--) {
    int flag = 1;
    for (int x : q) {
      auto it = lower_bound(f[p[i]].begin(), f[p[i]].end(), x);
      if (it != f[p[i]].end() && *it == x) {
      } else {
        q.push_back(p[i]);
        flag = 0;
        break;
      }
    }
    if (flag) ans++;
  }
  cout << ans << endl;
  return 0;
}"
2_1136_D._Nastya_Is_Buying_Lunch,2_1136_D._Nastya_Is_Buying_Lunch,1136_D. Nastya Is Buying Lunch,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1136_D._Nastya_Is_Buying_Lunch_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, m;
    cin >> n >> m;
    vector<int> p(n);
    for (int i = 0; i < n; ++i) cin >> p[i];
    vector<vector<int>> changes(m);
    for (int i = 0; i < m; ++i) {
        int u, v;
        cin >> u >> v;
        changes[i].push_back(u);
        changes[i].push_back(v);
    }
    int ans = 0;
    for (int i = 0; i < m; ++i) {
        int u = changes[i][0];
        int v = changes[i][1];
        if (p[u - 1] != p[v - 1]) {
            ans++;
        }
    }
    cout << ans << endl;
    return 0;
}"
2_1155_A._Reverse_a_Substring,2_1155_A._Reverse_a_Substring,1155_A. Reverse a Substring,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1155_A._Reverse_a_Substring_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int n, m, a, b, c, d;
struct node {
  int a, b;
};
bool cmp(node x, node y) {
  if (x.a == y.a) return x.b > y.b;
  return x.a > y.a;
}
string s;
int num[30];
char cr, cr1;
int check(char cc) {
  for (int i = cc - 'a' + 1; i < 26; ++i) {
    if (num[i]) return num[i];
  }
  return 0;
}
int main() {
  cin >> n;
  getchar();
  while ((cr = getchar()) && cr != '\n') {
    m++;
    if (!num[cr - 'a']) {
      num[cr - 'a'] = m;
    }
    if (check(cr)) {
      cout << ""YES"" << endl;
      cout << check(cr) << "" "" << m << endl;
      return 0;
    }
  }
  cout << ""NO"" << endl;
  return 0;
}"
2_1155_A._Reverse_a_Substring,2_1155_A._Reverse_a_Substring,1155_A. Reverse a Substring,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1155_A._Reverse_a_Substring_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    string s;
    cin >> s;

    int l = 0, r = n - 1;
    while (l < r) {
        if (s[l] > s[r]) {
            swap(s[l], s[r]);
            l++;
            r--;
        } else {
            l++;
        }
    }

    if (s[l] == s[r]) {
        cout << ""NO"";
    } else {
        cout << ""YES"";
        cout << l << "" "" << r;
    }

    return 0;
}"
2_1176_F._Destroy_it!,2_1176_F._Destroy_it!,1176_F. Destroy it!,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1176_F._Destroy_it!_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int main() {
  ios::sync_with_stdio(false);
  cin.tie(0);
  int n;
  cin >> n;
  int now = 0, nxt = 1;
  long long dp[2][10];
  memset(dp, -1, sizeof(dp));
  dp[0][0] = 0;
  while (n--) {
    int k;
    cin >> k;
    vector<long long> v[4];
    for (int i = 0; i < k; i++) {
      long long c, d;
      cin >> c >> d;
      v[c].push_back(d);
    }
    sort(v[1].begin(), v[1].end(), greater<long long>());
    sort(v[2].begin(), v[2].end(), greater<long long>());
    sort(v[3].begin(), v[3].end(), greater<long long>());
    memcpy(dp[nxt], dp[now], sizeof(dp[now]));
    for (int i = 0; i < 10; i++) {
      if (dp[now][i] == -1) continue;
      for (int j = 1; j <= 3; j++) {
        if ((int)v[j].size() != 0) {
          dp[nxt][(i + 1) % 10] =
              max(dp[nxt][(i + 1) % 10],
                  dp[now][i] + v[j][0] * (1 + ((i + 1) == 10)));
        }
      }
      if ((int)v[1].size() >= 3)
        dp[nxt][(i + 3) % 10] = max(
            dp[nxt][(i + 3) % 10],
            dp[now][i] + v[1][0] * (1 + ((i + 3) >= 10)) + v[1][1] + v[1][2]);
      if ((int)v[1].size() >= 2)
        dp[nxt][(i + 2) % 10] =
            max(dp[nxt][(i + 2) % 10],
                dp[now][i] + v[1][0] * (1 + ((i + 2) >= 10)) + v[1][1]);
      if ((int)v[2].size() != 0 && (int)v[1].size() != 0)
        dp[nxt][(i + 2) % 10] = max(
            dp[nxt][(i + 2) % 10], dp[now][i] + v[2][0] + v[1][0] +
                                       max(v[1][0], v[2][0]) * ((i + 2) >= 10));
    }
    swap(now, nxt);
  }
  long long ans = 0;
  for (int i = 0; i < 10; i++) ans = max(ans, dp[now][i]);
  cout << ans << '\n';
  return 0;
}"
2_1176_F._Destroy_it!,2_1176_F._Destroy_it!,1176_F. Destroy it!,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1176_F._Destroy_it!_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<vector<int>> cards(n);
    for (int i = 0; i < n; ++i) {
        int k;
        cin >> k;
        for (int j = 0; j < k; ++j) {
            int c, d;
            cin >> c >> d;
            cards[i].push_back({c, d});
        }
    }

    int max_damage = 0;
    for (int i = 0; i < n; ++i) {
        int total_cost = 0;
        for (auto& card : cards[i]) {
            total_cost += card[0];
        }
        if (total_cost <= 3) {
            max_damage = max(max_damage, cards[i][1]);
        }
    }

    cout << max_damage << endl;
    return 0;
}"
2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition),2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition),1195_D2. Submarine in the Rybinsk Sea (hard edition),cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition)_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int mod = 998244353;
const int Nmax = 100555;
int digit_tally[11];
int n, a[Nmax];
int main(void) {
  cin >> n;
  for (int i = 0; i < n; i++) {
    cin >> a[i];
    int digits = floor(log10(a[i])) + 1;
    digit_tally[digits]++;
  }
  long long result = 0;
  for (int i = 0; i < n; i++) {
    int b[11][2];
    for (int k = 0; k < 11; k++) {
      b[k][0] = 0;
      b[k][1] = 0;
    }
    int digits = 0;
    int x = a[i];
    while (x) {
      digits++;
      b[digits][0] = x % 10;
      x /= 10;
      b[digits][1] = x;
    }
    long long power = 1;
    long long sparsed = 0;
    for (int j = 1; j <= 10; j++) {
      sparsed = (power * b[j][0] + sparsed) % mod;
      power = (power * 100) % mod;
      if (!digit_tally[j]) continue;
      if (digits > j) {
        long long rest = 1ll * b[j][1] * power;
        result += (((rest * 2) % mod) * digit_tally[j]) % mod;
      }
      result += (((sparsed * 11) % mod) * digit_tally[j]) % mod;
    }
    result = result % mod;
  }
  cout << result << endl;
  return 0;
}"
2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition),2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition),1195_D2. Submarine in the Rybinsk Sea (hard edition),cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1195_D2._Submarine_in_the_Rybinsk_Sea_(hard_edition)_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; ++i) {
        cin >> a[i];
    }
    int ans = 0;
    for (int i = 0; i < n; ++i) {
        for (int j = 0; j < n; ++j) {
            ans = (ans + (a[i] * a[j]) % 998244353) % 998244353;
        }
    }
    cout << ans;
    return 0;
}"
2_1236_A._Stones,2_1236_A._Stones,1236_A. Stones,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1236_A._Stones_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const long long maxn = 1e5 + 1, mod = 1e9 + 7, inf = 1e18;
int main() {
  ios::sync_with_stdio(false);
  cin.tie(0);
  int t, a, b, c;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    cin >> a >> b >> c;
    int tmp = min(b, c / 2);
    b -= tmp;
    tmp += min(a, b / 2);
    cout << tmp * 3 << endl;
  }
  return 0;
}"
2_1236_A._Stones,2_1236_A._Stones,1236_A. Stones,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1236_A._Stones_ai,ai,1,"#include <iostream>
using namespace std;

int main() {
    int t;
    cin >> t;
    for (int i = 0; i < t; ++i) {
        int a, b, c;
        cin >> a >> b >> c;
        int max_stones = 0;
        while (a > 0 && b > 0 && c > 0) {
            if (a >= 2 && b >= 2 && c >= 2) {
                a -= 2;
                b -= 2;
                c -= 2;
                max_stones += 4;
            } else if (a >= 2 && b >= 1 && c >= 1) {
                a -= 2;
                b -= 1;
                c -= 1;
                max_stones += 3;
            } else if (a >= 2 && b >= 0 && c >= 1) {
                a -= 2;
                b -= 0;
                c -= 1;
                max_stones += 2;
            } else if (a >= 2 && b >= 0 && c >= 0) {
                a -= 2;
                b -= 0;
                c -= 0;
                max_stones += 1;
            }
        }
        cout << max_stones << endl;
    }
    return 0;
}"
2_1253_F._Cheap_Robot,2_1253_F._Cheap_Robot,1253_F. Cheap Robot,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1253_F._Cheap_Robot_human,human,0,"#include <bits/stdc++.h>
using namespace std;
struct Edge {
  int x, y;
  long long val;
} e[3 * 100055];
bool cmp(Edge x1, Edge x2) { return x1.val < x2.val; }
int head[100055], to[6 * 100055], nex[6 * 100055];
long long w[6 * 100055];
int edge;
inline void addEdge(int x, int y, long long z) {
  to[++edge] = y, w[edge] = z, nex[edge] = head[x], head[x] = edge;
  to[++edge] = x, w[edge] = z, nex[edge] = head[y], head[y] = edge;
}
int n, m, k, q;
void init() {
  for (int i = 1; i <= n; i++) head[i] = 0;
  edge = 0;
}
bool vis[100055];
long long d[100055];
struct node {
  int x;
  long long val;
  node(int x, long long val) : x(x), val(val) {}
  friend bool operator<(node x1, node x2) { return x1.val > x2.val; }
};
priority_queue<node> que;
int pre[100055];
int findd(int x) {
  if (pre[x] == x) return x;
  return pre[x] = findd(pre[x]);
}
long long f[100055][18];
int g[100055][18];
int dep[100055];
int N;
void dfs(int u, int fa) {
  for (int i = 1; i <= N; i++) {
    g[u][i] = g[g[u][i - 1]][i - 1];
    f[u][i] = max(f[u][i - 1], f[g[u][i - 1]][i - 1]);
  }
  for (int i = head[u]; i; i = nex[i]) {
    int v = to[i];
    if (v == fa) continue;
    dep[v] = dep[u] + 1;
    g[v][0] = u;
    f[v][0] = w[i];
    dfs(v, u);
  }
}
inline long long lca(int x, int y) {
  if (dep[x] > dep[y]) swap(x, y);
  long long ans = 0;
  for (int i = N; i >= 0; i--) {
    if (dep[g[y][i]] >= dep[x]) {
      ans = max(ans, f[y][i]);
      y = g[y][i];
    }
  }
  if (x == y) return ans;
  for (int i = N; i >= 0; i--) {
    if (g[x][i] != g[y][i]) {
      ans = max(f[x][i], ans);
      ans = max(f[y][i], ans);
      x = g[x][i];
      y = g[y][i];
    }
  }
  if (x != y) ans = max(ans, f[x][0]), ans = max(ans, f[y][0]);
  return ans;
}
int main() {
  cin >> n >> m >> k >> q;
  int x, y, z;
  for (int i = 1; i <= m; i++) {
    scanf(""%d%d%d"", &x, &y, &z);
    addEdge(x, y, z);
    e[i].x = x, e[i].y = y, e[i].val = z;
  }
  for (int i = k + 1; i <= n; i++) d[i] = 0x7f7f7f7f7f7f7f7f;
  for (int i = 1; i <= k; i++) que.push(node(i, 0));
  while (que.size()) {
    int u = que.top().x;
    que.pop();
    if (vis[u]) continue;
    vis[u] = true;
    for (int i = head[u]; i; i = nex[i]) {
      int v = to[i];
      if (d[v] > d[u] + w[i]) {
        d[v] = d[u] + w[i];
        que.push(node(v, d[v]));
      }
    }
  }
  for (int i = 1; i <= m; i++) e[i].val += (d[e[i].x] + d[e[i].y]);
  sort(e + 1, e + 1 + m, cmp);
  init();
  for (int i = 1; i <= n; i++) pre[i] = i;
  for (int i = 1; i <= m; i++) {
    x = e[i].x;
    int xx = findd(x);
    y = e[i].y;
    int yy = findd(y);
    if (xx != yy) {
      pre[xx] = yy;
      addEdge(x, y, e[i].val);
    }
  }
  N = ceil(log2(n));
  dep[1] = 1;
  dfs(1, 0);
  while (q--) {
    scanf(""%d%d"", &x, &y);
    printf(""%lld\n"", lca(x, y));
  }
  return 0;
}"
2_1253_F._Cheap_Robot,2_1253_F._Cheap_Robot,1253_F. Cheap Robot,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1253_F._Cheap_Robot_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, m, k, q;
    cin >> n >> m >> k >> q;
    vector<vector<int>> g(n + 1);
    for (int i = 0; i < m; ++i) {
        int u, v, w;
        cin >> u >> v >> w;
        g[u].push_back(v);
        g[v].push_back(u);
    }
    vector<int> dist(n + 1, INT_MAX);
    dist[1] = 0;
    priority_queue<pair<int, int>, vector<pair<int, int>>, greater<pair<int, int>>> pq;
    pq.push({0, 1});
    while (!pq.empty()) {
        int d, u;
        tie(d, u) = pq.top();
        pq.pop();
        if (d > dist[u]) continue;
        for (auto v : g[u]) {
            if (dist[v] > d + w) {
                dist[v] = d + w;
                pq.push({dist[v], v});
            }
        }
    }
    for (int i = 1; i <= k; ++i) {
        cout << dist[i] << endl;
    }
    return 0;
}"
2_1277_E._Two_Fairs,2_1277_E._Two_Fairs,1277_E. Two Fairs,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1277_E._Two_Fairs_human,human,0,"#include <bits/stdc++.h>
using namespace std;
bool vis[200010];
void dfs(vector<long long int> arr[], long long int i, long long int temp) {
  vis[i] = true;
  for (long long int u : arr[i]) {
    if (!vis[u] and u != temp) dfs(arr, u, temp);
  }
}
int main() {
  long long int t;
  cin >> t;
  while (t--) {
    long long int n, m, a, b, u, v;
    cin >> n >> m >> a >> b;
    vector<long long int> arr[n + 1];
    for (long long int i = 0; i < m; i++) {
      cin >> u >> v;
      arr[u].push_back(v);
      arr[v].push_back(u);
    }
    memset(vis, false, sizeof(vis));
    dfs(arr, a, b);
    unordered_set<long long int> us1;
    for (long long int i = 1; i <= n; i++) {
      if (vis[i]) us1.insert(i);
    }
    us1.erase(a);
    memset(vis, false, sizeof(vis));
    dfs(arr, b, a);
    unordered_set<long long int> us2;
    for (long long int i = 1; i <= n; i++) {
      if (vis[i]) us2.insert(i);
    }
    us2.erase(b);
    long long int ans1 = 0, ans2 = 0;
    for (auto val : us1) {
      if (us2.find(val) == us2.end()) ans1++;
    }
    for (auto val : us2) {
      if (us1.find(val) == us1.end()) ans2++;
    }
    cout << ans1 * ans2 << ""\n"";
  }
  return 0;
}"
2_1277_E._Two_Fairs,2_1277_E._Two_Fairs,1277_E. Two Fairs,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1277_E._Two_Fairs_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int n, m, a, b;
        cin >> n >> m >> a >> b;
        vector<vector<int>> adj(n);
        for(int i = 0; i < m; ++i) {
            int u, v;
            cin >> u >> v;
            adj[u-1].push_back(v-1);
            adj[v-1].push_back(u-1);
        }
        int ans = 0;
        for(int i = 0; i < n; ++i) {
            for(int j = i+1; j < n; ++j) {
                if(adj[i][j]) {
                    ans++;
                }
            }
        }
        cout << ans << endl;
    }
    return 0;
}"
2_1320_F._Blocks_and_Sensors,2_1320_F._Blocks_and_Sensors,1320_F. Blocks and Sensors,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1320_F._Blocks_and_Sensors_human,human,0,"#include <bits/stdc++.h>
using namespace std;
template <class T>
istream& operator>>(istream& is, vector<T>& v) {
  for (T& x : v) is >> x;
  return is;
}
template <class T>
ostream& operator<<(ostream& os, const vector<T>& v) {
  if (!v.empty()) {
    os << v.front();
    for (int x = 1; x < v.size(); ++x) os << ' ' << v[x];
  }
  return os;
}
void gg() {
  cout << ""-1\n"";
  exit(0);
}
int main() {
  ios::sync_with_stdio(false);
  cin.tie(nullptr);
  int n, m, k;
  cin >> n >> m >> k;
  vector<vector<vector<int>>> ans(n,
                                  vector<vector<int>>(m, vector<int>(k, -1)));
  vector<vector<int>> xp(m, vector<int>(k)), xn(m, vector<int>(k)),
      yp(n, vector<int>(k)), yn(n, vector<int>(k)), zp(n, vector<int>(m)),
      zn(n, vector<int>(m)), pxp(m, vector<int>(k)),
      pxn(m, vector<int>(k, n - 1)), pyp(n, vector<int>(k)),
      pyn(n, vector<int>(k, m - 1)), pzp(n, vector<int>(m)),
      pzn(n, vector<int>(m, k - 1));
  cin >> xp >> xn >> yp >> yn >> zp >> zn;
  queue<tuple<int, int, int>> q;
  for (int x = 0; x < n; ++x)
    for (int y = 0; y < m; ++y)
      for (int z = 0; z < k; ++z)
        if (!(xp[y][z] && xn[y][z] && yp[x][z] && yn[x][z] && zp[x][y] &&
              zn[x][y]))
          ans[x][y][z] = 0;
  function<void(int, int)> exx = [&](int y, int z) {
    while (pxp[y][z] < n && !ans[pxp[y][z]][y][z]) ++pxp[y][z];
    while (pxn[y][z] >= 0 && !ans[pxn[y][z]][y][z]) --pxn[y][z];
    if (pxp[y][z] >= n || pxn[y][z] < 0) gg();
    q.emplace(pxp[y][z], y, z);
    q.emplace(pxn[y][z], y, z);
  };
  function<void(int, int)> exy = [&](int x, int z) {
    while (pyp[x][z] < m && !ans[x][pyp[x][z]][z]) ++pyp[x][z];
    while (pyn[x][z] >= 0 && !ans[x][pyn[x][z]][z]) --pyn[x][z];
    if (pyp[x][z] >= m || pyn[x][z] < 0) gg();
    q.emplace(x, pyp[x][z], z);
    q.emplace(x, pyn[x][z], z);
  };
  function<void(int, int)> exz = [&](int x, int y) {
    while (pzp[x][y] < k && !ans[x][y][pzp[x][y]]) ++pzp[x][y];
    while (pzn[x][y] >= 0 && !ans[x][y][pzn[x][y]]) --pzn[x][y];
    if (pzp[x][y] >= k || pzn[x][y] < 0) gg();
    q.emplace(x, y, pzp[x][y]);
    q.emplace(x, y, pzn[x][y]);
  };
  for (int y = 0; y < m; ++y)
    for (int z = 0; z < k; ++z) {
      if (bool(xp[y][z]) != bool(xn[y][z])) gg();
      if (!xp[y][z]) continue;
      exx(y, z);
    }
  for (int x = 0; x < n; ++x)
    for (int z = 0; z < k; ++z) {
      if (bool(yp[x][z]) != bool(yn[x][z])) gg();
      if (!yp[x][z]) continue;
      exy(x, z);
    }
  for (int x = 0; x < n; ++x)
    for (int y = 0; y < m; ++y) {
      if (bool(zp[x][y]) != bool(zn[x][y])) gg();
      if (!zp[x][y]) continue;
      exz(x, y);
    }
  while (!q.empty()) {
    int x, y, z;
    tie(x, y, z) = q.front();
    q.pop();
    if (ans[x][y][z] == 0) continue;
    vector<int> col;
    if (pxp[y][z] == x) col.push_back(xp[y][z]);
    if (pxn[y][z] == x) col.push_back(xn[y][z]);
    if (pyp[x][z] == y) col.push_back(yp[x][z]);
    if (pyn[x][z] == y) col.push_back(yn[x][z]);
    if (pzp[x][y] == z) col.push_back(zp[x][y]);
    if (pzn[x][y] == z) col.push_back(zn[x][y]);
    if (col.size() == 0) continue;
    col.erase(unique(col.begin(), col.end()), col.end());
    if (col.size() == 1) {
      ans[x][y][z] = col.back();
      continue;
    }
    ans[x][y][z] = 0;
    exx(y, z);
    exy(x, z);
    exz(x, y);
  }
  for (int x = 0; x < n; ++x) {
    for (int y = 0; y < m; ++y) {
      for (int z = 0; z < k; ++z)
        if (ans[x][y][z] == -1) ans[x][y][z] = 0;
      cout << ans[x][y] << '\n';
    }
    cout << '\n';
  }
  return 0;
}"
